日期,七彩椒(1),七彩椒(2),上海青,上海青(份),东门口小白菜,云南油麦菜,云南油麦菜(份),云南生菜,云南生菜(份),余干椒,冰草,冰草(盒),净藕(1),净藕(3),双孢菇,双孢菇(盒),双沟白菜,和丰阳光海鲜菇(包),四川红香椿,圆茄子(2),外地茼蒿,大白菜,奶白菜,姜蒜小米椒组合装(小份),姬菇(1),姬菇(份),姬菇(包),娃娃菜,小白菜,小皱皮,小皱皮(份),小米椒,小米椒(份),小青菜(1),平菇,春菜,木耳菜,木耳菜(份),本地上海青,杏鲍菇(1),杏鲍菇(2),杏鲍菇(袋),枝江红菜苔,枝江青梗散花,水果辣椒,水果辣椒(份),水果辣椒(橙色),泡泡椒(精品),洪山菜薹珍品手提袋,洪山菜薹莲藕拼装礼盒,洪湖莲藕(粉藕),洪湖藕带,活体银耳,海鲜菇(1),海鲜菇(包),海鲜菇(袋)(3),海鲜菇(袋)(4),灯笼椒(1),灯笼椒(2),牛首生菜,甘蓝叶,甜白菜,田七,白玉菇(1),白玉菇(2),白玉菇(袋),竹叶菜,竹叶菜(份),紫白菜(1),紫苏,紫茄子(1),紫茄子(2),紫贝菜,红尖椒,红杭椒,红杭椒(份),红椒(1),红椒(2),红灯笼椒(1),红灯笼椒(2),红线椒,红莲藕带,红薯尖,组合椒系列,芜湖青椒(1),芜湖青椒(2),芝麻苋菜,芥兰,花茄子,苋菜,苋菜(份),茶树菇(袋),荸荠,莲蓬(个),菌菇火锅套餐(份),菌蔬四宝(份),菜心,菜心(份),菠菜,菠菜(份),菱角,萝卜叶,虫草花,虫草花(份),螺丝椒,螺丝椒(份),蟹味菇(1),蟹味菇(袋),蟹味菇与白玉菇双拼(盒),襄甜红菜苔(袋),西兰花,西峡花菇(1),西峡香菇(1),野生粉藕,野藕(1),金针菇(1),金针菇(2),金针菇(份),金针菇(盒),金针菇(袋)(2),银耳(朵),长线茄,随州泡泡青,青尖椒,青尖椒(份),青杭椒(1),青杭椒(2),青梗散花,青红杭椒组合装(份),青线椒,青线椒(份),青茄子(1),青菜苔,高瓜(1),高瓜(2),鱼腥草(份),鲜木耳(1),鲜木耳(份),鲜藕带(袋),鸡枞菌,黄心菜(1),黄心菜(2),黄白菜(2)
2022-09-16,,15.57,,2.01,,,2.46,0.12,3.76,,13.57,,4.45,4.44,,3.46,,,,3.81,,2.82,,1.11,,2.27,,4.12,,,2.47,,1.45,,9.03,,3.91,,,,9.07,,,8.12,,,,,,,8.5,,,,,,,,,,,5.21,,,,5.66,2.86,,,,,,,,,2.29,,5.69,,11.3,,,2.8,,14.99,,,,,,,,,1.33,,,,2.13,,3.49,,,16.72,,0.1,5.3,2.57,,,,7.92,17.43,,,8.18,,9.69,,2.92,,,,,,1.62,,,,,,3.27,4.1,,,14.12,1.54,,1.58,,,4.73,6.58,5.55
2022-09-17,,15.48,,1.76,,,2.47,,3.68,,13.56,,4.44,4.24,,3.21,,,,,,2.82,,1.11,,2.25,,3.67,,,2.3,,1.13,,9.06,,3.9,,,,8.99,,,7.6,,,,,,,8.5,,,,,,,,,,,5.88,,,,5.67,2.86,,,,,,,,,2.06,,5.7,,10.22,,,2.8,,14.99,,,,,,,,,1.29,,,,2.13,,3.32,,,16.85,,,4.03,2.57,,,,7.85,17.1,,,8.17,,9.48,,2.56,,,,,,1.96,,,,2.18,,2.99,4.1,,,13.64,1.38,,1.47,,,,6.5,5.55
2022-09-18,,,,1.75,,,2.56,,3.53,,,,4.46,4.54,,3.49,,,,,,2.82,,1.11,,2.28,,4.07,,,2.11,,1.18,,8.44,,3.88,,,,8.72,,,6.56,,,,,,,8.5,,,,,,,,,,,5.08,,,,,2.85,,,,,,,,,2.04,,5.96,,10.06,,,2.8,,14.98,,,,,,,,,1.33,,,,2.24,,3.29,,,16.68,,,5.43,,,,,7.26,17.12,0.1,,8.17,,9.57,,0.1,,3.52,,,,2.08,,,,2.17,,2.92,4.1,,,13.37,1.43,,1.49,,,,6.5,5.55
2022-09-19,,15.5,,1.74,,,2.57,,3.44,,,,4.5,4.45,,3.43,,,,,,2.82,,1.11,,,,4.04,,,2.1,,1.2,,7.82,,3.87,,,,,,,5.26,,,,,,,8.5,,,,,,,,,,,3.0,,,,5.7,2.85,,,,,,,,,2.22,,5.95,,10.09,,,2.55,,14.98,,,,,2.89,,,,,,,,2.24,,3.16,,,16.55,,,5.43,2.59,,,,7.2,17.12,0.1,,8.18,9.17,9.57,,,,3.52,,,,2.08,,,,,,2.98,4.1,,,,,,1.55,,,,6.46,4.55
2022-09-20,0.1,14.28,,1.58,,,2.14,7.56,3.48,,,,4.5,4.81,,3.42,,,,3.6,,2.82,,1.11,,,,4.02,,,2.1,,1.19,,7.77,,3.59,,,,8.81,,,5.02,,,,,,,8.5,,,,,,,,,,,0.1,,,,5.48,,,,,,,,,,2.27,,6.16,,,,,2.4,,14.2,,,,,1.85,,,,,,,,1.81,,3.14,,,16.48,,,3.71,,,,,6.92,,1.0,,8.18,,9.57,,,,3.39,,,,1.96,,,,,,2.98,4.39,,,,,,1.54,,,4.73,5.88,4.1
2022-09-21,,14.04,,1.31,,,2.27,7.56,3.68,,,,4.47,4.73,,3.47,3.0,,,,,2.82,1.2,1.11,,2.3,,4.07,,,1.92,,1.24,,7.81,,3.49,,,,,,,5.23,,,,,,,7.75,,,,,,,,,,,5.66,,,,5.48,2.82,,,,,,,,,2.11,,6.37,,10.05,,,2.4,,13.95,,,,,1.0,,,,1.16,,,,1.03,,3.14,,,16.44,,,3.71,2.73,,,,6.53,,,,8.18,,9.68,,2.86,,3.22,,,,1.95,,,,,,2.98,4.67,,,13.33,1.37,,1.53,,,,5.88,4.1
2022-09-22,,,,1.22,,,2.29,,3.52,,,,4.51,4.69,,3.51,3.0,,,,,2.82,,1.11,,2.26,,4.08,,,2.06,,1.32,,7.8,,3.48,,,,8.8,,,5.23,,,,,,,7.5,,,,,,,,,,,5.66,,,,5.37,2.57,,,,,,,,,1.78,,6.37,,10.06,,,2.4,,14.0,,,,,,,,,,,,,0.89,,3.14,,,15.21,,,3.72,2.78,,,,6.4,17.12,,,8.18,,9.61,,2.86,,3.22,,,,1.98,,,,,,,5.04,,,13.04,1.49,,1.52,,,,5.88,4.1
2022-09-23,,14.04,,1.15,,,2.33,,3.56,,,,4.53,4.69,,3.5,3.0,,,,,2.24,,1.11,,2.21,,4.08,,11.43,2.06,,1.33,,8.25,,2.88,,,,9.0,,,5.23,,,,,,,7.5,,,,,,,,,,,3.25,,,,5.27,2.22,,,,,,,,,1.87,,6.69,,10.07,,,2.4,,9.93,,,,,,,,,,,,,0.89,,3.16,,,14.08,,,3.95,2.48,,,,6.82,16.09,,,8.17,,9.69,,2.87,,3.22,,,,1.98,,,,2.04,10.6,1.98,5.14,,,,1.58,,1.51,,,,4.47,3.73
2022-09-24,,18.84,,0.96,,,2.15,,3.4,,10.51,,4.5,4.57,,3.51,2.94,,,,,2.23,,1.11,,2.27,,4.08,11.65,,1.88,,1.47,,7.74,,2.83,,,,8.89,,,5.23,,,,,,,7.5,,,,,,,,,,,0.1,,,,5.25,2.21,,,,,,,,,1.87,,6.69,,8.5,,,2.4,,9.2,,,,,,,,,,,,,0.77,,2.58,,,14.32,,,3.98,2.42,,,,6.88,16.09,12.0,,8.16,,,,2.86,,3.24,,,,1.98,,,,2.04,10.6,,5.22,,,,1.5,,1.56,,,,4.41,3.58
2022-09-25,,18.84,,1.05,,,1.86,0.1,3.36,,10.52,,4.49,4.54,,3.48,2.6,,,,,2.22,,0.78,,2.25,,3.77,11.66,,2.03,,1.53,,9.18,,,,,,8.62,,,5.23,,,,,,,7.5,,,,,,,,,,,0.1,,,,5.01,2.23,,,,,,,,,2.15,,6.77,,8.5,,,2.4,,9.2,,,,,,,,,,,,,0.8,,2.42,,2.64,14.37,,,3.93,2.42,,,,6.92,16.08,12.0,,,,9.16,,2.87,,3.32,,,,2.03,,,,2.1,,2.9,5.22,,,12.35,1.36,,1.66,,,,4.34,3.31
2022-09-26,,18.84,,0.88,,,1.82,,3.0,,,,4.48,4.49,,3.47,2.6,,,,,2.2,,1.11,,2.28,,3.86,11.59,,2.05,,1.53,,8.19,,2.89,,,,8.69,,,5.23,,,,,,,7.5,,,,,,,,,,,1.93,,,,5.0,,,,,,,,,,2.08,,7.0,,8.59,,,2.15,,13.18,,,,,,,,,,,,,0.72,,2.22,,,14.33,,,3.71,,,,,7.06,5.33,12.0,,,,9.09,,2.73,,3.32,,,,2.09,,,,2.1,12.82,,5.12,,,11.96,1.36,,1.57,,,,4.29,2.98
2022-09-27,,,,1.11,,,1.82,,2.22,,10.52,,4.49,4.56,,3.5,,,,,,2.33,,1.11,,2.21,,3.91,11.44,,2.32,,1.54,,6.98,,2.85,,,,,,,5.19,,,,,,,7.61,,,,,,,,,,,,,,,5.0,2.27,,,,,,,,,1.88,,6.99,,8.58,,,,,13.37,,,,,,,,,,,,,0.41,,2.22,,,14.24,,,3.71,,,,,7.13,,12.0,,,,9.07,,2.72,,3.31,,,,2.09,,,,2.1,13.5,,5.1,,,11.94,1.35,,1.57,,,,4.05,2.98
2022-09-28,,18.83,,1.11,,,1.82,,2.27,,10.51,,4.5,4.53,,3.46,,,,,,2.36,,1.11,,2.21,,4.12,11.43,,2.39,,1.55,,6.7,,,,,,8.58,,,5.24,,,,,,,7.75,,,,,,,,,,,5.36,,,,5.01,2.41,,,,,,,,,1.88,,7.57,,8.59,,,2.0,,13.37,,,,,,,,,,,,,0.78,,,,,14.0,,,3.6,,,,,7.18,,12.0,,,,9.01,,2.7,,3.18,,,,2.09,,,,2.1,12.46,,5.52,,,,1.36,,1.57,,,,4.25,2.98
2022-09-29,,9.9,,1.09,,,1.72,,2.19,,9.94,,4.65,4.79,,3.44,,,,,,2.07,,1.11,,2.24,,4.1,11.44,,2.26,,1.55,,5.76,,2.81,,,,8.57,,,5.23,,,,,,,7.71,,,,,,,,,,,5.36,,,,5.01,2.48,,,,,,,,,1.92,,8.61,,8.58,,,2.0,,12.85,,,,,,,,,,,,,0.73,9.18,2.22,,,14.25,,,3.49,,,,,7.18,,12.0,,,,8.73,,2.54,,3.18,,,,2.09,,,,2.1,,2.97,5.66,,,12.11,1.35,,1.57,,,,4.58,2.98
2022-09-30,,9.79,,1.1,,,1.61,,2.15,,9.39,,4.54,4.89,,3.44,,,,,,2.02,1.43,1.15,,2.24,,4.0,11.43,,2.06,,1.35,,4.84,,2.9,,,,8.56,,,5.1,,,,,,,7.59,,,,,,,,,,,5.36,,,,5.06,2.49,,,,,,,,,1.99,,8.54,,8.97,,,2.0,,11.13,,,,,,,,,,,,,0.74,9.18,,,,14.27,,,3.49,,,,,7.6,,12.0,,,,8.73,,2.46,,3.21,,,,2.0,,,,,,2.97,5.27,,11.22,12.17,1.35,,1.52,,,,4.66,2.98
2022-10-01,,,,1.13,,,1.61,,2.18,,,,4.45,4.83,,3.46,,,,,,2.02,1.43,1.29,,2.16,,3.87,11.42,,2.33,,1.3,,4.58,,2.89,,,,8.28,,,5.17,,,,,,,7.5,,,,,,,,,,,5.36,,,,5.1,2.47,,,,,,,,,1.98,,8.31,,9.06,,,2.0,,10.43,,,,,,,,,,,,,0.78,7.22,0.1,,3.17,15.17,,,3.21,2.42,,,,7.43,,12.0,,,,,,2.4,,3.12,,,,1.91,,,,,,1.77,5.28,,,,1.38,,1.53,,,,4.74,2.75
2022-10-02,,9.79,,1.1,,,1.71,,2.27,,9.38,,4.46,4.66,,3.44,,,,,,2.02,,1.2,,1.19,,3.97,11.51,,2.25,,1.23,,4.7,,2.88,,,,,,,5.21,,,,,,,7.5,,,,,,,,,,,5.03,,,,5.04,2.45,,,,,,,,,1.98,,8.5,,9.29,,,2.0,,7.83,,,,,,,,,,,,,0.75,7.0,,,,15.31,,,2.78,,,,,7.65,,12.0,,,,7.9,,2.42,,3.06,,,,1.91,,,,,,0.1,5.28,,,11.82,,,1.54,,,,4.74,3.0
2022-10-03,,9.78,,1.2,,,1.36,,2.27,,9.18,,4.48,4.45,,3.44,,,,,,,,1.2,,2.06,,3.96,,,1.96,,1.23,,5.06,,2.9,,,,,,,4.94,,,,,,,7.5,,,,,,,,,,,4.86,,,,4.87,2.48,,,,,,,,,1.59,,9.36,,6.06,,,2.0,,7.22,,,,,,,,,,,,,0.7,,1.98,,,14.63,,,2.64,,,,,7.66,,12.0,,,,7.08,,2.36,,3.1,,,,1.63,,,,2.1,,,5.25,,,,,,1.54,,,,4.85,3.26
2022-10-04,,12.11,,1.12,,,1.52,,2.28,,4.01,,4.49,4.58,,3.46,,,,,5.07,2.0,,1.2,,2.15,,2.68,11.11,,1.77,,,,5.46,,2.88,,,8.19,8.0,,,4.4,,,,,,,7.38,,,,,,,,,,,0.11,,,,4.9,2.46,,,,,,,,,1.57,,9.36,,10.5,,,2.0,,7.04,,,,,,,,,,,,,0.72,,2.09,,,14.03,,,2.9,,,,,7.15,,13.0,,,,6.58,,2.31,,3.09,,,,1.07,,,,2.1,,,5.25,,,10.39,,,1.55,,,,4.76,3.26
2022-10-05,,,,1.11,,,1.59,,2.29,,,,4.51,4.6,,3.45,,,,,5.07,1.97,,1.2,,1.88,,2.85,,,1.81,,1.43,,5.95,,2.87,,,,8.13,,,5.2,,,,,,,7.0,,,,,,,,,,,4.86,,,,,2.45,,,,,,,,,1.55,,9.7,,10.54,,,2.0,,6.19,,,,,,,,,,,,,0.92,,2.01,,,15.29,,0.07,2.5,,,,,7.18,,13.0,,,,6.57,,2.21,,3.09,,,,1.25,,,,2.1,,,5.12,,,,1.4,,1.54,,,,4.76,3.26
2022-10-06,,12.09,,1.09,,,1.55,,2.17,,10.0,,4.24,4.59,,3.44,,,,,,,,1.2,,2.14,,,,,1.61,,1.51,,7.01,,2.86,,,,8.22,,,4.55,,,,,,,7.0,,,,,,,,,,,,,,,2.49,2.83,,,,,,,,,1.55,,14.6,,11.0,,,2.0,,5.56,,,,,,,,,,,,,1.07,0.1,2.44,,,15.33,,,1.19,2.5,,,,7.19,,13.0,,,,6.63,,2.19,,3.3,,,,1.24,,,,2.1,,1.52,4.91,,,10.03,,,1.56,,,,,3.42
2022-10-07,,12.4,,1.09,,,1.91,,2.42,,10.0,,4.5,4.59,,3.43,,,,,,,,1.2,,,,,,,2.58,,1.58,,7.49,,,,,,8.23,,,5.24,,,,,,,7.0,,,,,,,,,,,,,,,2.0,3.39,,,,,,,,,1.61,,14.98,,11.0,,,2.0,,5.64,,,,,,,,,,,,,1.07,,3.14,,,15.24,,,2.5,2.5,,,,7.2,,13.0,,,,6.63,,2.19,,3.38,,,,1.47,,,,2.1,,1.56,4.86,,,9.99,,,,,,,5.03,3.2
2022-10-08,,13.0,,1.03,,,1.7,,2.17,,10.0,,4.79,4.43,,3.43,,,,,,,,1.2,,2.2,,4.29,,,1.6,,1.44,,8.0,,3.21,,,7.96,7.91,,,5.13,,,,,,,7.0,,,,,,,,,,,4.43,,,,2.0,0.49,,,,,,,,,,,14.94,,11.01,,,2.0,,5.66,,,,,,,,,,,,,0.94,,2.61,,,15.2,,,2.4,,,,,7.2,0.12,13.03,,,,6.64,,2.19,,2.58,,,,1.53,,,,2.1,,1.92,4.86,,,9.89,,,1.5,,,,5.18,4.17
2022-10-09,,13.0,,1.06,,,1.68,,2.18,,10.0,,4.5,4.41,,3.45,,,,,,,,1.2,,,,5.01,,,1.6,,1.27,,8.25,,3.44,,,,7.92,,,4.99,,,,,,,7.0,,,,,,,,,,,4.36,,,,2.0,0.13,,,,,,,,,1.62,,14.9,,11.0,,,2.0,,5.66,,,,,,,,,,,,,1.18,,2.59,,,,3.18,,2.34,0.58,,,,7.2,,13.6,,,,6.65,,2.2,,2.58,,,,1.54,,,,2.1,,,4.86,,,9.99,,,,,,,5.2,4.26
2022-10-10,,12.99,,1.04,,,1.69,4.96,2.2,,10.02,,4.3,4.36,,3.64,,,,,,,,1.2,,,,4.92,,,1.59,,1.27,,8.55,,3.39,,,,7.91,,,4.87,,,,,,,7.0,,,,,,,,,,,4.36,,,,,0.13,,,,,,,,,1.62,,15.0,,11.0,,,,,5.79,,,,,,,,,,,,,1.34,,3.3,,,,,,2.34,0.1,,,,7.2,,13.6,,,,5.23,,2.19,,,,,,1.54,,,,,,1.73,5.76,,,,,,1.51,,,,5.2,4.26
2022-10-11,,13.0,,1.02,,,1.9,4.96,2.21,,10.19,,4.21,4.3,,3.69,2.6,,,,,,,1.2,,,,4.84,,,1.59,,1.44,,8.62,,,,,7.75,7.81,,,5.21,,,,,,,7.0,,,,,,,,,,,4.36,,,,2.0,,,,,,,,,,1.67,,15.0,,11.06,,,,,5.84,,,,,,,,,,,,,,,3.3,,,,,,2.43,,,,,7.24,,13.6,,,,,,2.19,,2.59,,,,1.54,,,,2.1,,0.1,5.76,,,,,,1.5,,,,5.2,4.26
2022-10-12,,13.0,,1.1,,,1.77,4.63,2.23,,,,4.21,4.3,,3.69,2.6,,,,,,,1.2,,2.17,,4.74,,,1.73,,1.44,,10.2,,3.37,,,,7.8,,,5.3,,,,,,,7.0,,,,,,,8.19,,,,4.36,,,,4.72,,,,,,,,,,1.71,,14.54,,11.1,,,,,5.84,,,,,,,,,,,,,1.29,,3.2,,,,2.9,,2.45,,,,,7.38,,13.6,,,,,,2.19,,2.6,,,,1.54,,,,2.1,,,5.76,,,10.1,,,1.51,,,,5.2,4.26
2022-10-13,,12.99,,1.2,,3.96,1.68,,2.16,,,,4.22,4.55,,3.71,2.6,,,,,,,1.2,,,,4.68,,,1.77,,1.51,,10.38,,,,,,7.8,,,5.53,,,,,,,7.0,,,,,,,8.2,,,,4.36,,,,,,,,,,,,16.52,,1.71,,13.21,12.57,,,,,,5.84,,,,,,,,,,,,,1.23,,2.8,,,15.27,2.88,,2.48,,,,,7.38,,13.6,,,,,,2.19,,,,,6.21,1.54,,,,2.1,,,5.77,,,10.08,,,1.5,,,,5.2,4.26
2022-10-14,,13.0,,1.2,,3.96,1.68,0.09,2.17,,,,4.23,4.35,,3.83,2.15,,,,,,,1.2,,,,4.68,,,1.85,,1.6,,10.97,,,,,,7.78,,,5.73,,,,,,,7.0,,,,,,,7.67,,,,4.36,,,,4.72,,,,,,,,16.53,,1.71,,12.67,12.58,,,,,,5.86,,,,,,,,,,,,,1.23,,2.8,,,9.27,2.88,,2.48,,,,,7.38,,13.6,,,,,,2.2,,,,,1.99,1.46,,,,,,,5.77,,,10.0,1.4,,1.47,,,,5.19,4.26
2022-10-15,,12.99,,0.98,,3.95,1.68,0.1,2.2,,,,4.22,4.3,,3.87,2.6,,,,,0.1,,1.2,,2.08,,4.68,,,1.66,,1.65,,10.38,,,,,,7.77,,,5.7,,,,,,,7.0,,,,,,,,,,,,,,,4.74,,,,,0.09,5.28,,16.53,,1.71,,12.59,12.57,12.39,,,,,5.86,,,,,,,,,,,,,1.21,,2.15,,,0.09,2.06,,2.56,,,,,7.38,,13.6,,,,6.5,,2.21,,2.59,,,,1.3,,,,2.1,,0.1,7.8,,,,,,1.44,,,,5.59,4.26
2022-10-16,,13.24,,1.03,,,1.78,,2.42,,,,4.2,4.3,,3.86,2.6,,,,,,,1.2,,2.13,,4.45,,,1.53,,1.53,,7.62,,,,,,7.81,,,5.6,,,,,,,7.0,,,,,,,,,,,4.36,,,,4.72,,,,,,5.28,,,,,,13.27,12.58,13.91,,,,,6.36,,,,,,,,,,,,,1.2,,1.92,,,0.18,2.52,,2.9,,,,,7.63,,12.75,,,,,,2.09,,2.57,,,,1.34,,,,2.1,,0.1,8.63,,,,,,1.54,,,,5.75,4.26
2022-10-17,,13.51,,1.29,,,1.95,,2.39,,,,4.15,,,3.88,2.6,,,,,,,1.2,,1.91,,4.1,,,1.53,,1.4,,4.33,,,,,,7.72,,,5.6,,,,,,,7.0,,,,,,,,,,,4.36,,,,,,,,,,5.37,,,,1.71,,13.1,,0.86,,,,,6.12,,,,,,,,,,,,,1.13,,1.83,,,,2.96,,2.91,,,,,8.01,,12.78,,,,,,2.09,,,,,,1.33,,,,2.1,,,8.63,,,9.3,,,1.5,,,,6.5,4.26
2022-10-18,,13.5,,1.26,,,2.09,,2.29,,,,4.33,,,3.86,2.6,,,,,,,1.2,,1.68,,4.06,,,1.57,,1.38,,3.66,,,,,,7.75,,,5.61,,,,,,,7.0,,,,,,,,,,,4.38,,,,4.71,,,,,,5.38,,,,,,,,,,,,,6.01,,,,,,,,,,,,,0.83,,1.84,,,,3.08,,2.8,,,,,7.92,,12.42,,,,,,2.07,,2.57,,,,1.11,,,,2.1,,,8.63,,,9.27,1.26,,1.52,,,,6.11,3.88
2022-10-19,,,,1.01,,,2.2,,2.34,,,,4.28,,,3.84,2.6,,,,,,,1.2,,1.69,,4.41,,,1.62,,1.32,,3.82,,,,,,,,,5.33,,,,,,,7.0,,,,,,,,,,,4.96,,,,4.72,,,,,,5.4,,,,,,,,14.21,,,,,5.59,,,,,,2.76,,,,,,,1.23,6.05,,,,,2.55,,2.47,,,,,8.25,,11.6,,,,,,2.09,,,,,,1.11,,,,2.1,,1.4,8.63,,,,,,1.46,,,,5.1,4.26
2022-10-20,,,,1.06,,,2.16,,2.3,,,,4.29,,,3.88,2.6,,,,,,,1.2,,1.69,,3.96,,,1.64,,1.26,,3.86,,,,,,7.73,,,4.83,,,,,,,7.0,,,,,,,,,,,4.96,,,,,,,,,,5.41,0.1,,,,,15.0,,3.13,,,,,5.74,,,,,,2.76,,,,,,,1.4,6.05,1.81,,,,2.97,,2.17,2.32,,,,7.74,,11.6,,,,,,2.1,,2.56,,,,1.13,,,,2.1,,1.4,8.62,,,,1.38,,1.5,,,,4.58,3.55
2022-10-21,,13.49,,0.92,,,2.3,0.1,2.15,,,,4.25,,,3.88,2.49,,,,,0.1,0.11,1.2,,1.42,,3.95,,,1.8,,1.3,,3.94,,,,,,7.63,,,4.7,,,,,,,7.0,,,,,,,,,,,3.15,,,,4.73,,,,,,5.41,,,,1.46,,15.0,,,,,,,5.92,,,,,,1.78,,,,,,,1.35,,1.89,,,,3.01,,2.32,2.33,,,,7.67,14.39,12.41,,,,,,2.09,,2.58,,,,1.15,,,,2.1,,1.26,6.08,,,9.0,1.38,,1.5,,,,4.3,3.26
2022-10-22,,17.35,,1.17,,,2.32,,2.21,,,,4.41,,,3.85,2.69,,,,,,,1.2,,,,4.08,,,1.45,,1.33,,4.23,,,,,,7.68,,7.0,4.69,,,,,,,6.98,,,,,,,,,,,0.1,,,,4.72,,,,,,4.65,,,,1.46,,15.8,,,,,,,5.14,,,,,,1.63,,,,,,,1.38,,1.9,,,,2.93,,2.3,2.33,,,,7.56,14.4,12.73,,,6.13,,,0.89,,2.59,,,,1.32,,,,2.1,,0.1,5.69,,,9.03,1.42,,1.49,,,,3.95,
2022-10-23,,19.1,,1.28,,,2.41,,2.23,,,,4.26,,,3.87,2.6,,,,,,,1.2,,1.61,,4.06,,,1.44,,1.33,,4.2,,,,,,7.75,,7.0,4.69,,,,,,,7.0,,,,,,,,,,,,,,,4.71,,,,,,4.65,,,,1.58,,19.8,,,,,,,4.77,,,,,,1.54,,,,,,,1.22,,1.86,,,,3.22,,2.55,,,,,7.54,14.47,12.66,,,6.13,,,2.09,,2.59,,,,1.22,,,,2.1,,,5.69,,,,,,1.5,,,,3.75,6.64
2022-10-24,,,,1.42,,,2.53,,2.74,,7.16,,4.02,,,3.87,2.6,,,,,,,1.2,,1.61,,4.05,,,1.54,,1.36,,3.62,,,,,,7.69,,6.72,5.11,,,,,,,7.08,,,,,,,,,,,,,,,4.71,,,,,,4.65,,,,1.7,,19.8,,,,,,,4.7,,,,,,1.53,,,,,,,1.54,,1.88,,,,3.22,,2.67,,,,,7.54,14.46,12.6,,,,,,2.09,,2.62,,,,1.38,,,,2.1,,1.79,5.63,,,9.14,1.58,,1.5,,,,3.94,
2022-10-25,,,,1.42,,,2.53,,2.74,,7.14,,4.04,,,3.88,2.6,,,,,,,1.2,,1.61,,4.05,,,1.41,,1.46,,3.79,,,,,,7.7,,6.97,5.24,,,,,,,7.0,,,,,,,,,,,,,,,4.74,,,,,,4.65,,,,,,19.79,,,,,,,4.7,,,,,,1.55,,,,,,,,,1.9,,,,3.22,,2.98,,,,,7.54,14.46,12.6,,,,,,2.11,,2.61,,,,1.38,,,,2.1,,1.79,5.63,,,9.13,1.75,,1.5,,,,4.09,
2022-10-26,,12.88,,1.39,,,2.53,,2.74,,,,4.05,,,3.89,2.6,,,,,,,1.2,,1.61,,4.05,,,1.35,,1.48,,3.78,,,,,,7.72,,5.62,5.24,,,,,,,7.0,,,,,,,,,,,,,,,4.75,,,,,,4.65,,,,1.7,,19.8,,,,,,,4.58,,,,,,1.59,,,,,,,1.04,,2.01,,,,3.22,,3.17,2.5,,,,7.54,,12.7,,,,,,2.11,,2.58,,,,1.38,,,,2.1,,1.8,5.63,,,9.19,,,1.72,,,,4.09,
2022-10-27,,2.71,,1.4,,,2.64,,2.52,,,,4.05,,,3.86,2.6,,,,,,,1.2,,,,4.05,,,1.08,,1.46,,3.8,,,,,,7.73,,5.0,5.24,,,,,,,7.0,,,,,,,0.09,,,,,,,,4.76,,,,,,4.65,,,,1.7,,19.8,,,,,,,4.2,,,,,,1.59,,,,,,,1.09,,2.01,,,,3.21,,3.17,2.56,,,,7.54,,12.77,,,,,,2.1,,,,,,1.39,,,,2.1,,,5.63,,,9.2,1.66,,1.5,,,,4.09,3.48
2022-10-28,,,,1.3,,,2.7,,2.18,,,,4.05,,,3.85,2.6,,,,,,,1.2,,1.79,,4.1,,,1.08,,1.44,,3.77,,,,,,7.79,,5.0,4.15,,,,,,,7.0,,,,,,,0.1,,,,4.36,,,,4.75,,,,,,4.65,,,,1.7,,19.8,,,,,,,4.2,,,,,,,,,,,,,1.1,,1.97,,,,3.17,,2.31,2.56,,,,7.54,,12.75,,,,,,2.08,,2.58,,,,1.4,,,,2.1,,1.79,5.63,,,9.2,1.62,,1.5,,,,4.09,3.48
2022-10-29,,,,1.25,,,2.67,,2.34,,,,4.06,,,3.84,2.6,,,,,,,1.2,,1.78,,4.12,,,1.1,,1.44,,3.74,,,,,,7.8,,5.0,3.3,,,,,,,7.0,,,,,,,0.1,,,,,,,,4.75,,,,,,4.65,,,,1.69,,19.8,,21.19,,,,,4.19,,,,,,,,,,,,,1.1,,1.71,,,,3.18,,2.34,2.44,,,,7.37,,12.76,,,,,,2.07,,2.57,,,,1.4,,,,1.86,,,5.63,,,9.2,1.57,,1.43,,,,3.86,
2022-10-30,,17.99,3.91,,,,2.34,5.25,2.43,,,,4.05,,,3.83,2.6,,,,,,2.17,1.2,,1.66,,4.04,,,1.21,,1.44,2.4,3.74,,,,,,7.97,,5.0,3.03,,,,,,,7.0,,,,,,,,,,,,,,,4.72,,,,,,4.65,,,,1.83,0.11,19.06,,21.21,,,,,3.84,,,,,,,,,,,,3.6,,6.08,1.95,,,,3.17,,2.42,2.49,,,,5.98,,12.78,,,,,,2.07,,2.57,,,,1.4,,,,1.8,,1.55,5.63,,,9.21,1.57,,1.47,,,,3.75,3.48
2022-10-31,,18.01,3.82,,,5.48,,5.15,,,,,4.05,,,3.83,2.6,,,,,,2.4,1.2,,1.62,,4.04,,,1.29,,1.44,2.4,3.81,,,,,,7.97,,4.91,3.1,,,,,,,7.0,,,,,,,,,,,,,,,4.69,,,,,,4.65,,,,1.83,,18.0,,18.93,,,,,4.1,,,,,,1.59,,,,,,3.6,,6.08,,,,,3.04,6.13,2.32,,,,,5.85,,12.73,,,,,,2.08,,2.56,,,,1.2,,,,1.8,,1.55,5.63,,,9.21,1.57,,,,,,3.75,
